Timestamp,Created At,recipe,oilsetvalue,mixingactualtemp,mode,carbonsetvalue,batchrecipesetvalue,polymeractualweight,rampositionup,carbonactualvalue,oilactualvalue,polymersetvalue,chem3,hopperdooropen,rampositiondown,mixingsettemp,dropdooropen,batchrecipeactualvalue,energykwh,carbondischargestart,recipecode,chem1,dropdoorclose,chem2,part.code,operator.code,machine.status,job.value,rejection.code,dischargedooropen,operation2.code,dischargetime,hopperdoorclose,mixingtime,reason.code,energykw_value,dropdooropen1,operation.code,hopper_raw_open,hopper_raw_close,feedingtime,POLYMER_2_SET_WEIGHT,CARBON_2_SET_WEIGHT,POLYMER_4_ACTUAL_WEIGHT,OIL_1_SET_WEIGHT,TCU_2_ACTUAL,POLYMER_5_CODE,POLYMER_3_ACTUAL_WEIGHT,POLYMER_1_CODE,POLYMER_2_CODE,POLYMER_4_CODE,TCU_1_ACTUAL,TCU_1_SET,TCU_3_SET,POLYMER_1_SET_WEIGHT,POLYMER_2_ACTUAL_WEIGHT,Sequence,POLYMER_4_SET_WEIGHT,CHEM_3_CODE,OIL_1_ACTUAL_WEIGHT,TCU_3_ACTUAL,POLYMER_5_SET_WEIGHT,CARBON_3_SET_WEIGHT,OIL_3_ACTUAL_WEIGHT,CHEM_1_CODE,CHEM_2_CODE,CARBON_2_ACTUAL_WEIGHT,POLYMER_3_SET_WEIGHT,POLYMER_5_ACTUAL_WEIGHT,POLYMER_1_ACTUAL_WEIGHT,CARBON_3_ACTUAL_WEIGHT,OIL_2_ACTUAL_WEIGHT,CARBON_1_SET_WEIGHT,OIL_2_SET_WEIGHT,TCU_2_SET,CARBON_1_ACTUAL_WEIGHT,OIL_3_SET_WEIGHT,POLYMER_3_CODE,OIL_TRIGGER,oilactualweight,CURRENT_POLYMER_WEIGHT,DUST_SEAL_1,OIL_1_CODE,CARBON_3_CODE,CURRENT_CARBON_BATCH,CURRENT_OIL_WEIGHT,HYDRAULIC_OIL_TEMPERATURE_ACTUAL,CURRENT_CARBON_WEIGHT,DUST_SEAL_4,carbonactualweight,totalbatchweight,energykw_set,CARBON_2_CODE,OIL_3_CODE,Actual_Mixing_Energy,CARBON_TRIGGER,POLYMER_TRIGGER,OIL_2_CODE,DUST_SEAL_2,OIL_HOLDING_TANK,CURRENT_POLYMER_BATCH,DUST_SEAL_3,CARBON_1_CODE,CURRENT_OIL_BATCH,associated_oil_weight,associated_carbon_weight,batchactualvalue,associated_polymer_weight,SEQ_11_RAM_PRESSURE,SEQ_5_KWH,SEQ_10_KWH,BEARING_1_FLOW_SWITCH_RETURN_FEEDBACK,BEARING_LUBE_PULSE_FEEDBACK,MAIN_MOTOR_WINDING_TEMPERATURE_4,MAIN_MOTOR_WINDING_TEMPERATURE_6,SEQ_4_RAM_PRESSURE,SEQ_6_RAM_PRESSURE,SEQ_7_RAM_PRESSURE,SEQ_5_RPM,SEQ_3_KWH,SEQ_3_TEMP,MAIN_MOTOR_WINDING_TEMPERATURE_1,MAIN_MOTOR_WINDING_TEMPERATURE_3,SEQ_2_RAM_PRESSURE,DUST_LUBE_OUTER_TANK_LEVEL_LOW,MAIN_MOTOR_BEARING_TEMPERATURE_2,SEQ_5_RAM_PRESSURE,SEQ_9_RAM_PRESSURE,SEQ_6_KWH,SEQ_6_TEMP,SEQ_9_TEMP,SEQ_9_KWH,SEQ_1_RAM_PRESSURE,GREASE_PUMP_ON,MAIN_MOTOR_WINDING_TEMPERATURE_2,MAIN_MOTOR_DRIVE_END_VIBRATION,SEQ_10_RAM_PRESSURE,SEQ_6_RPM,SEQ_5_TEMP,SEQ_1_RPM,SEQ_7_RPM,SEQ_4_TEMP,MIXING_RPM_ACTUAL,SEQ_3_RAM_PRESSURE,SEQ_9_RPM,SEQ_11_RPM,SEQ_2_KWH,SEQ_1_TEMP,SEQ_8_TEMP,BEARING_4_FLOW_SWITCH_RETURN_FEEDBACK,MAIN_MOTOR_WINDING_TEMPERATURE_5,ACTUAL_MOTOR_TORQUE,SEQ_10_RPM,SEQ_8_KWH,SEQ_2_TEMP,DUST_LUBE_INNER_TANK_LEVEL_LOW,MAIN_MOTOR_COOL_AIR_TEMPERATURE_2,HOPPER_OPEN_COUNTER,SEQ_8_RAM_PRESSURE,SEQ_1_KWH,SEQ_2_RPM,SEQ_4_RPM,SEQ_10_TEMP,SEQ_11_TEMP,MAIN_MOTOR_BEARING_TEMPERATURE_1,ACTUAL_MIXING_RPM,SEQ_4_KWH,SEQ_7_TEMP,MAIN_MOTOR_COOL_AIR_TEMPERATURE_1,MOTOR_TORQUE_ACTUAL,SEQ_8_RPM,SEQ_3_RPM,SEQ_7_KWH,SEQ_11_KWH,BEARING_2_FLOW_SWITCH_RETURN_FEEDBACK,BEARING_3_FLOW_SWITCH_RETURN_FEEDBACK,hopperdooropencommand,dump_temperature,dropdoorcommand,MAIN_MOTOR_DRIVE_END_TEMPERATURE,LUBE_PULSE_ALARM,LUBE_PULSE_COUNTER,mixerstatus,issetuptime,reason_code_raw,operator_dummy,mainenergy,mixer_hold,cycle_hold,auto_override_enable,MAIN_DRIVE_WATER_TEMPERATURE,program.code,program2.code
2024-08-02 16:04:40.000,2024-08-02 16:05:02.938,,0,61.19,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.21,Null,0,MB-200,XMB98-C,Null,32.29,38,38,217.07,0,0,0,Null,0,34.04,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.7,Null,Null,0,,,,63.4,0,0,0,Null,Null,0,3,3,Null,61.2,0,2,65.8,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:05:00.000,2024-08-02 16:05:22.942,,0,61.19,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.33,Null,0,MB-200,XMB98-C,Null,32.29,38,38,217.07,0,0,0,Null,0,34.14,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.7,Null,Null,0,,,,63.4,0,0,0,Null,Null,0,3,3,Null,61.1,0,2,65.8,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:05:20.000,2024-08-02 16:05:44.938,,0,61.19,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.27,38,38,217.07,0,0,0,Null,0,34.18,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.7,Null,Null,0,,,,63.3,0,0,0,Null,Null,0,3,3,Null,61.1,0,2,65.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:05:41.000,2024-08-02 16:06:02.938,,0,61.09,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.28,Null,0,MB-200,XMB98-C,Null,32.22,38,38,217.07,0,0,0,Null,0,34.27,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.7,Null,Null,0,,,,63.3,0,0,0,Null,Null,0,3,3,Null,61.1,0,2,65.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:06:01.000,2024-08-02 16:06:24.640,,0,61.09,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.32,Null,0,MB-200,XMB98-C,Null,32.24,38,38,217.07,0,0,0,Null,0,34.24,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.7,Null,Null,0,,,,63.2,0,0,0,Null,Null,0,3,3,Null,61.1,0,2,65.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:06:21.000,2024-08-02 16:06:42.640,,0,61.09,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.32,Null,0,MB-200,XMB98-C,Null,32.23,38,38,217.07,0,0,0,Null,0,34.26,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.6,Null,Null,0,,,,63.2,0,0,0,Null,Null,0,3,3,Null,61,0,2,65.6,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:06:41.000,2024-08-02 16:07:02.640,,0,60.99,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.35,Null,0,MB-200,XMB98-C,Null,32.23,38,38,217.07,0,0,0,Null,0,34.31,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.6,Null,Null,0,,,,63.2,0,0,0,Null,Null,0,3,3,Null,61,0,2,65.6,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:07:01.000,2024-08-02 16:07:24.942,,0,60.99,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.32,Null,0,MB-200,XMB98-C,Null,32.3,38,38,217.07,0,0,0,Null,0,34.28,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.6,Null,Null,0,,,,63.1,0,0,0,Null,Null,0,3,3,Null,61,0,2,65.5,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:07:21.000,2024-08-02 16:07:44.640,,0,60.99,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.36,Null,0,MB-200,XMB98-C,Null,32.29,38,38,217.07,0,0,0,Null,0,34.36,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.6,Null,Null,0,,,,63.1,0,0,0,Null,Null,0,3,3,Null,61,0,2,65.5,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:07:41.000,2024-08-02 16:08:02.942,,0,60.89,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.29,38,38,217.07,0,0,0,Null,0,34.36,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.6,Null,Null,0,,,,63,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.5,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:08:01.000,2024-08-02 16:08:24.938,,0,60.89,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.24,38,38,217.07,0,0,0,Null,0,34.36,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.5,Null,Null,0,,,,63,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.4,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:08:22.000,2024-08-02 16:08:42.942,,0,60.89,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.39,Null,0,MB-200,XMB98-C,Null,32.16,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.5,Null,Null,0,,,,62.9,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.4,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:08:42.000,2024-08-02 16:09:04.938,,0,60.79,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.26,38,38,217.07,0,0,0,Null,0,34.34,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.5,Null,Null,0,,,,62.9,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.3,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:09:02.000,2024-08-02 16:09:26.640,,0,60.79,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.4,Null,0,MB-200,XMB98-C,Null,32.24,38,38,217.07,0,0,0,Null,0,34.34,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.5,Null,Null,0,,,,62.9,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.3,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:09:22.000,2024-08-02 16:09:44.640,,0,60.79,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.38,Null,0,MB-200,XMB98-C,Null,32.18,38,38,217.07,0,0,0,Null,0,34.39,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.5,Null,Null,0,,,,62.9,0,0,0,Null,Null,0,3,3,Null,60.9,0,2,65.2,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:09:42.000,2024-08-02 16:10:04.942,,0,60.69,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.39,Null,0,MB-200,XMB98-C,Null,32.07,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.4,Null,Null,0,,,,62.8,0,0,0,Null,Null,0,3,3,Null,60.8,0,2,65.2,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:10:02.000,2024-08-02 16:10:24.938,,0,60.69,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.15,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.4,Null,Null,0,,,,62.8,0,0,0,Null,Null,0,3,3,Null,60.8,0,2,65.2,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:10:22.000,2024-08-02 16:10:44.640,,0,60.59,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.4,Null,0,MB-200,XMB98-C,Null,32.08,38,38,217.07,0,0,0,Null,0,34.34,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.4,Null,Null,0,,,,62.7,0,0,0,Null,Null,0,3,3,Null,60.8,0,2,65.1,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:10:43.000,2024-08-02 16:11:04.938,,0,60.59,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.39,Null,0,MB-200,XMB98-C,Null,32.07,38,38,217.07,0,0,0,Null,0,34.38,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.3,Null,Null,0,,,,62.7,0,0,0,Null,Null,0,3,3,Null,60.8,0,2,65.1,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:11:03.000,2024-08-02 16:11:28.640,,0,60.59,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,32.07,38,38,217.07,0,0,0,Null,0,34.39,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.3,Null,Null,0,,,,62.6,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,65.1,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:11:23.000,2024-08-02 16:11:46.640,,0,60.59,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.38,Null,0,MB-200,XMB98-C,Null,31.97,38,38,217.07,0,0,0,Null,0,34.38,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.3,Null,Null,0,,,,62.6,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,65,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:11:43.000,2024-08-02 16:12:06.938,,0,60.5,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.39,Null,0,MB-200,XMB98-C,Null,31.97,38,38,217.07,0,0,0,Null,0,34.34,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.3,Null,Null,0,,,,62.6,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,65,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:12:03.000,2024-08-02 16:12:26.942,,0,60.5,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.38,Null,0,MB-200,XMB98-C,Null,31.98,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.6,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,64.9,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:12:23.000,2024-08-02 16:12:44.640,,0,60.5,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,31.94,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.5,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,64.9,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:12:43.000,2024-08-02 16:13:06.942,,0,60.4,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.39,Null,0,MB-200,XMB98-C,Null,31.96,38,38,217.07,0,0,0,Null,0,34.36,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.5,0,0,0,Null,Null,0,3,3,Null,60.7,0,2,64.9,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:13:03.000,2024-08-02 16:13:26.640,,0,60.4,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.42,Null,0,MB-200,XMB98-C,Null,31.87,38,38,217.07,0,0,0,Null,0,34.36,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.4,0,0,0,Null,Null,0,3,3,Null,60.6,0,2,64.8,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:13:24.000,2024-08-02 16:13:46.942,,0,60.4,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.4,Null,0,MB-200,XMB98-C,Null,31.94,38,38,217.07,0,0,0,Null,0,34.38,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.4,0,0,0,Null,Null,0,3,3,Null,60.6,0,2,64.8,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:13:44.000,2024-08-02 16:14:06.938,,0,60.3,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.38,Null,0,MB-200,XMB98-C,Null,31.94,38,38,217.07,0,0,0,Null,0,34.38,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.2,Null,Null,0,,,,62.4,0,0,0,Null,Null,0,3,3,Null,60.6,0,2,64.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:14:04.000,2024-08-02 16:14:26.640,,0,60.3,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.4,Null,0,MB-200,XMB98-C,Null,31.85,38,38,217.07,0,0,0,Null,0,34.32,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.1,Null,Null,0,,,,62.3,0,0,0,Null,Null,0,3,3,Null,60.6,0,2,64.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:14:24.000,2024-08-02 16:14:46.640,,0,60.3,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.4,Null,0,MB-200,XMB98-C,Null,31.86,38,38,217.07,0,0,0,Null,0,34.38,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.1,Null,Null,0,,,,62.3,0,0,0,Null,Null,0,3,3,Null,60.5,0,2,64.7,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
2024-08-02 16:14:44.000,2024-08-02 16:15:06.640,,0,60.2,0,,2,0,0,,-0.08,0,,0,1,130.69,0,2,0,,,0,1,0,XMB98,tech,,0,,,,0,1,0,,0,,6,,,0,7.93,0,0,0,31.38,Null,0,MB-200,XMB98-C,Null,31.85,38,38,217.07,0,0,0,Null,0,34.35,0,0,0,Null,Null,0,0,0,0,0,0,0,0,38,0,0,Null,3,0,,61.1,Null,Null,0,,,,62.3,0,0,0,Null,Null,0,3,3,Null,60.5,0,2,64.6,Null,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21456,,,,,,,,,,,,,,,,,0,0,,,,,0,114,0,0,,,,,,,,,
