Timestamp,Created At,machine.status,plc_reason,job.count,alarm1,alarm2,co2_consumption,job.value,rejection.count,rejection.value,concentrate_consumption,co2_flow,connection_status,concentrate_value,reason.code,part2.code,casepacker_selection,operation2.code,operation.code,rejection.code,part.code,rejection2.value,rejection2.code,program2.code,program.code,channelA_value,channelB_value,pack_size,speed,light_red,light_green,light_amber,channelB_count,channelA_count,total_pallets,total_packs,line_stop,alarm5,alarm3,alarm4,alarm6,reason2.code,operator.code,set_machine_speed,mode,Glue_Roller_Temperature,Glue_Bowl_Temperature,Label_Length,beverage_brix,syrup_brix,Beverage_Flow_Rate,beverage_temperature,state,inlet_counter,inlet_counter_value,Inlet_counter_bottles,machine_cycle_status,total_rejection_counter,cooling_ckt_1,cooling_ckt_2,state2,program,power_consumed,Total_energy_consumed,alarm_id,warning_message,rejection6value,rejection3value,rejection4value,rejection5value,rejection7value,rejection8value,rejection9value,rejection1value,rejection2value,VoltageL1,VoltageL2,CurrentL1,VoltageL3,CurrentL2,CurrentL3,vibration,co2_consumption_value,energy_state,total_actual_energy,FirstFault_MessageNumber,FirstFault_SystemNumber,last_notice,drive_id,operating_hours,Warning_MessageNumber,Warning_SystemNumber,bev_meter,bm_meter,bev_meter_kwh,bm_meter_kwh
56:37.7,56:48.9,0,,73.86301,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
56:39.9,56:48.9,1,,74.229454,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
56:46.5,56:52.9,1,,73.631004,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
56:48.7,56:54.9,0,,73.707596,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
56:50.9,56:54.6,1,,74.09413,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
57:08.5,57:10.6,0,,73.22555,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
57:10.6,57:16.9,1,,73.57954,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
57:19.4,57:22.9,0,,73.28137,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
57:21.7,57:28.6,1,,73.60637,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
57:52.4,57:58.6,1,,73.15554,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:25.3,58:28.9,1,,73.24578,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:31.9,58:38.9,0,,72.83742,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:34.1,58:38.6,1,,73.05276,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:53.9,58:58.6,0,,72.79562,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:56.1,58:58.6,1,,73.11606,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
58:58.3,59:04.9,1,,73.09894,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:13.8,59:16.9,0,,72.51627,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:16.0,59:22.6,1,,72.850876,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:24.8,59:28.6,0,,72.511345,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:27.0,59:32.9,1,,72.874405,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:31.4,59:38.6,1,,72.64339,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:35.8,59:38.6,0,,72.57708,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:38.0,59:44.9,1,,72.98985,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:55.6,00:00.9,0,,72.270294,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
59:57.8,00:00.9,1,,72.459175,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:04.4,00:10.6,1,,72.21923,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:17.7,00:20.9,0,,72.00162,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:19.9,00:26.6,1,,72.39898,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:37.4,00:42.6,1,,71.75846,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:39.6,00:42.9,0,,72.05363,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:41.8,00:48.9,1,,72.405396,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:48.5,01:02.6,0,,71.76939,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:50.7,01:02.9,1,,72.11739,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:59.5,01:32.6,0,,71.71475,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:01.7,01:32.9,1,,72.08248,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:10.5,01:40.6,0,,71.71766,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:12.7,01:40.9,1,,71.98586,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:30.3,02:06.9,0,,71.40421,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:32.4,02:06.6,1,,71.69464,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:43.5,02:08.6,1,,71.72063,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:52.2,02:08.9,0,,71.48832,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:54.4,02:08.9,1,,71.828514,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:03.2,02:10.9,0,,71.503426,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:05.4,02:10.9,1,,71.85405,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:16.4,02:18.9,1,,72.077095,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:36.2,02:40.9,0,,71.96154,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:38.4,02:44.9,1,,72.19099,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:44.9,02:50.9,0,,71.782455,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:47.2,02:50.9,1,,72.066696,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:49.4,02:54.6,1,,72.11326,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:55.9,03:00.9,0,,71.81468,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:58.1,03:00.9,1,,72.31805,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:15.7,03:20.6,0,,71.97416,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:17.9,03:20.9,1,,72.31704,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:22.3,03:26.9,1,,72.198456,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:26.7,03:32.9,0,,71.992584,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:28.9,03:32.6,1,,72.415405,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:55.2,04:06.6,1,,71.95805,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:57.4,04:06.9,0,,71.88037,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:59.6,04:06.6,1,,72.24356,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:08.4,04:12.6,0,,71.831085,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:10.6,04:12.6,1,,72.17943,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:19.4,04:22.9,0,,71.94218,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:21.6,04:30.6,1,,72.303696,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:28.2,04:36.9,1,,71.79403,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:30.4,04:36.6,0,,72.016716,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:32.6,04:36.9,1,,72.43497,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:39.2,04:46.6,0,,71.83216,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:41.4,04:44.9,1,,72.15682,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:50.2,04:56.6,0,,71.95399,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
04:52.4,04:56.9,1,,72.29592,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:01.2,05:06.6,0,,71.900276,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:03.4,05:06.6,1,,72.33284,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:12.2,05:18.9,0,,71.97173,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:14.4,05:18.9,1,,72.40365,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:34.2,05:38.6,0,,72.18046,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:36.4,05:38.9,1,,72.5872,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:54.0,06:00.6,0,,72.01581,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:56.2,06:00.6,1,,72.38361,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:05.0,06:12.6,0,,72.05702,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:07.2,06:12.6,1,,72.52103,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:13.7,06:16.9,0,,71.91508,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:15.9,06:22.9,1,,72.17059,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:26.9,06:32.6,0,,72.27781,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:29.1,06:32.9,1,,72.59723,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:35.7,06:38.9,0,,72.07561,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:37.9,06:44.9,1,,72.38092,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:40.1,06:44.9,1,,72.47979,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:46.8,07:06.6,0,,72.25503,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:49.0,07:06.9,1,,72.62163,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:06.6,07:16.9,0,,72.07482,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:08.8,07:18.9,1,,72.34709,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:13.2,07:18.9,1,,72.32601,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:17.6,07:22.6,0,,72.21291,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:19.8,07:26.9,1,,72.50332,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:28.6,07:32.6,0,,72.192635,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:30.8,07:38.9,1,,72.60038,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:39.6,07:42.9,0,,72.337456,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:41.8,07:46.9,1,,72.61905,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:46.2,07:52.9,1,,72.07126,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:48.4,07:52.6,0,,72.04212,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:50.5,07:52.6,1,,72.41397,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:59.3,08:04.6,0,,72.14777,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:01.5,08:08.6,1,,72.59649,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:10.4,08:14.9,0,,72.19479,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:12.5,08:18.6,1,,72.633545,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
