Timestamp,Created At,machine.status,plc_reason,job.count,alarm1,alarm2,co2_consumption,job.value,rejection.count,rejection.value,concentrate_consumption,co2_flow,connection_status,concentrate_value,reason.code,part2.code,casepacker_selection,operation2.code,operation.code,rejection.code,part.code,rejection2.value,rejection2.code,program2.code,program.code,channelA_value,channelB_value,pack_size,speed,light_red,light_green,light_amber,channelB_count,channelA_count,total_pallets,total_packs,line_stop,alarm5,alarm3,alarm4,alarm6,reason2.code,operator.code,set_machine_speed,mode,Glue_Roller_Temperature,Glue_Bowl_Temperature,Label_Length,beverage_brix,syrup_brix,Beverage_Flow_Rate,beverage_temperature,state,inlet_counter,inlet_counter_value,Inlet_counter_bottles,machine_cycle_status,total_rejection_counter,cooling_ckt_1,cooling_ckt_2,state2,program,power_consumed,Total_energy_consumed,alarm_id,warning_message,rejection6value,rejection3value,rejection4value,rejection5value,rejection7value,rejection8value,rejection9value,rejection1value,rejection2value,VoltageL1,VoltageL2,CurrentL1,VoltageL3,CurrentL2,CurrentL3,vibration,co2_consumption_value,energy_state,total_actual_energy,FirstFault_MessageNumber,FirstFault_SystemNumber,last_notice,drive_id,operating_hours,Warning_MessageNumber,Warning_SystemNumber,bev_meter,bm_meter,bev_meter_kwh,bm_meter_kwh
2024-07-28 00:23:31.204,2024-07-28 00:23:38.765,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918863,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:24:01.861,2024-07-28 00:24:02.942,1,,,,,,1,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918864,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:24:32.511,2024-07-28 00:24:34.942,1,,,,,,10,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918874,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:25:03.188,2024-07-28 00:25:12.938,1,,,,,,6,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918880,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:25:33.860,2024-07-28 00:25:38.938,1,,,,,,0,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918880,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:26:04.531,2024-07-28 00:26:14.640,1,,,,,,3,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918883,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:26:35.217,2024-07-28 00:27:20.942,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918897,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:27:05.863,2024-07-28 00:27:26.640,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918912,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:27:36.523,2024-07-28 00:27:40.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918926,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:28:07.164,2024-07-28 00:28:16.942,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20751,4918941,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:28:37.900,2024-07-28 00:28:44.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20752,4918955,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:29:08.558,2024-07-28 00:29:20.640,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20752,4918970,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:29:39.252,2024-07-28 00:29:44.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20752,4918984,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:30:09.905,2024-07-28 00:30:16.938,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20752,4918999,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:30:40.578,2024-07-28 00:30:54.640,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20753,4919014,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:31:11.270,2024-07-28 00:31:24.938,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20753,4919028,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:31:45.853,2024-07-28 00:31:48.942,1,,,,,,18,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20753,4919046,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:32:16.543,2024-07-28 00:32:28.640,1,,,,,,16,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20753,4919062,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:32:47.288,2024-07-28 00:32:55.069,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20754,4919076,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:33:17.959,2024-07-28 00:33:20.938,1,,,,,,16,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20754,4919092,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:33:48.638,2024-07-28 00:33:52.640,1,,,,,,16,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20754,4919108,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:34:19.339,2024-07-28 00:34:22.938,1,,,,,,6,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20754,4919114,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:34:50.003,2024-07-28 00:34:56.640,1,,,,,,1,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20755,4919115,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:35:20.687,2024-07-28 00:35:24.938,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20755,4919129,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:35:51.330,2024-07-28 00:35:58.938,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20755,4919144,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:36:21.974,2024-07-28 00:36:28.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20755,4919158,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:36:52.642,2024-07-28 00:36:56.640,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20755,4919173,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
